deploy_id,time_id,repository_id,engineer_id,timestamp_deploy,lead_time_minutes,change_fail_rate,recovery_time_minutes,is_rollback,is_hotfix,lines_added,lines_removed,ai_generated_pct,pr_review_time_minutes,num_comments_review,num_approvals,num_revisions_requested,deploy_status,deploy_trigger,environment,pr_number,pr_title
389,20240830,1,37,2024-08-30 14:18:00,171,0.045,,False,True,1167,11,0.0697,85,2,1,0,success,ci_cd,production,1388,chore: latency fix in gateway
390,20250919,8,32,2025-09-19 05:19:00,121,0.04,,False,False,11,170,0.5749,242,3,1,0,success,manual,production,1389,chore: auth token refresh
391,20240927,7,18,2024-09-27 11:39:00,676,0.045,,False,False,156,61,0.0,168,1,2,0,success,ci_cd,staging,1390,refactor: deps update
392,20240404,2,23,2024-04-04 10:18:00,955,0.045,,False,True,76,17,0.0588,364,3,1,0,success,ci_cd,staging,1391,test: dashboard query optimization
393,20251226,9,7,2025-12-26 13:09:00,1020,0.045,,False,False,1080,122,0.0597,421,2,1,0,success,scheduled,production,1392,feat: latency fix in gateway
394,20251108,5,8,2025-11-08 14:22:00,199,0.04,,False,False,94,74,0.6857,217,3,1,0,success,ci_cd,production,1393,docs: deps update
395,20240423,1,37,2024-04-23 10:03:00,488,0.045,,False,False,394,4,0.0,126,1,2,0,success,ci_cd,production,1394,perf: dashboard query optimization
396,20240104,10,31,2024-01-04 08:32:00,766,0.045,,False,False,353,39,0.0065,253,4,1,0,success,ci_cd,staging,1395,refactor: auth token refresh
397,20240216,5,15,2024-02-16 17:36:00,636,0.095,,False,False,56,81,0.0,102,3,1,0,success,ci_cd,production,1396,feat: user service refactor
398,20250224,3,23,2025-02-24 18:42:00,617,0.045,,False,False,14,71,0.1188,122,6,2,0,success,ci_cd,staging,1397,refactor: migration to new schema
399,20250303,5,13,2025-03-03 20:17:00,87,0.04,,False,False,286,133,0.3688,147,3,1,3,success,ci_cd,production,1398,test: dashboard query optimization
400,20240116,5,38,2024-01-16 13:13:00,309,0.045,,False,False,162,792,0.0629,100,2,2,0,success,manual,production,1399,docs: deps update
401,20250318,5,15,2025-03-18 15:05:00,103,0.04,,False,False,289,130,0.8636,181,2,2,2,success,ci_cd,production,1400,chore: auth token refresh
402,20241031,8,35,2024-10-31 14:40:00,876,0.045,,False,False,747,115,0.0,223,2,1,0,success,ci_cd,canary,1401,test: deps update
403,20250817,10,35,2025-08-17 14:08:00,74,0.04,,False,False,23,269,0.2081,186,2,3,0,success,ci_cd,staging,1402,feat: error handling
404,20250821,1,14,2025-08-21 16:47:00,223,0.04,,False,False,660,39,0.6926,609,5,1,0,success,ci_cd,production,1403,refactor: new payment flow
405,20240504,3,16,2024-05-04 11:30:00,1260,0.045,,False,False,858,6,0.1203,534,1,1,0,success,ci_cd,production,1404,chore: dashboard query optimization
406,20251114,8,24,2025-11-14 08:37:00,279,0.04,47,True,False,187,53,0.3859,266,3,2,2,rolled_back,ci_cd,canary,1405,chore: feature flag rollout
407,20250530,9,25,2025-05-30 10:57:00,628,0.045,,False,False,65,85,0.0,79,2,2,0,success,manual,production,1406,docs: feature flag rollout
408,20240922,10,38,2024-09-22 08:20:00,425,0.045,,False,False,123,118,0.0782,187,2,3,0,success,scheduled,production,1407,refactor: retry logic in payments
409,20250306,10,17,2025-03-06 19:03:00,405,0.04,,False,False,89,137,0.4945,390,1,1,2,success,ci_cd,production,1408,docs: auth token refresh
410,20240727,1,24,2024-07-27 04:08:00,1127,0.045,,False,False,148,183,0.0,347,0,1,0,success,ci_cd,staging,1409,perf: auth token refresh
411,20240510,2,8,2024-05-10 17:19:00,618,0.095,,False,False,341,28,0.0787,214,1,1,0,success,ci_cd,production,1410,perf: feature flag rollout
412,20241115,9,8,2024-11-15 12:03:00,2135,0.045,,False,False,39,62,0.1012,96,5,2,0,success,ci_cd,production,1411,test: retry logic in payments
413,20240206,7,39,2024-02-06 11:04:00,1248,0.045,,False,False,34,32,0.0615,98,4,2,0,success,ci_cd,production,1412,refactor: retry logic in payments
414,20250121,7,36,2025-01-21 16:27:00,336,0.045,,False,False,534,610,0.0245,176,3,1,0,success,ci_cd,production,1413,fix: dashboard query optimization
415,20240214,4,19,2024-02-14 11:38:00,346,0.045,,False,False,127,38,0.2175,318,4,2,0,success,scheduled,production,1414,chore: bug in checkout
416,20251215,1,23,2025-12-15 14:06:00,253,0.04,,False,False,249,15,0.6788,156,1,1,2,success,ci_cd,production,1415,refactor: dashboard query optimization
417,20240327,10,25,2024-03-27 06:54:00,599,0.045,,False,True,167,135,0.064,184,3,1,0,success,ci_cd,staging,1416,refactor: add new webhook
418,20250313,1,7,2025-03-13 17:59:00,621,0.04,,False,False,40,137,0.7723,384,2,3,0,success,ci_cd,production,1417,chore: bug in checkout
419,20241002,10,1,2024-10-02 15:50:00,272,0.045,,False,False,116,209,0.0886,163,4,3,0,success,ci_cd,production,1418,feat: latency fix in gateway
420,20240703,5,17,2024-07-03 10:50:00,922,0.045,,False,True,749,36,0.0312,238,2,2,0,success,ci_cd,staging,1419,chore: feature flag rollout
421,20240215,2,5,2024-02-15 15:22:00,623,0.045,,False,True,203,46,0.0,125,1,1,0,success,ci_cd,production,1420,feat: migration to new schema
422,20240804,9,38,2024-08-04 17:32:00,470,0.045,,False,False,374,72,0.0592,245,0,3,0,success,scheduled,staging,1421,perf: latency fix in gateway
423,20251106,6,18,2025-11-06 14:28:00,109,0.04,,False,False,641,10,0.7003,386,2,1,1,success,ci_cd,production,1422,refactor: migration to new schema
424,20240823,4,37,2024-08-23 13:26:00,1053,0.045,,False,False,39,163,0.0708,306,1,1,0,success,ci_cd,production,1423,fix: auth token refresh
425,20250304,8,7,2025-03-04 10:35:00,175,0.04,,False,False,90,48,0.3622,391,7,1,0,success,manual,production,1424,refactor: error handling
426,20240517,10,33,2024-05-17 16:46:00,712,0.045,,False,False,83,216,0.0,258,3,1,0,success,ci_cd,staging,1425,refactor: dashboard query optimization
427,20241126,3,10,2024-11-26 12:48:00,565,0.045,,False,False,46,25,0.0224,347,3,1,0,success,ci_cd,production,1426,perf: add new webhook
428,20250604,10,3,2025-06-04 16:01:00,553,0.04,,False,False,478,56,0.2135,278,2,2,0,success,scheduled,canary,1427,docs: performance improvements
429,20240429,2,15,2024-04-29 21:51:00,851,0.045,,False,False,610,7,0.0,208,1,1,0,success,ci_cd,staging,1428,feat: performance improvements
430,20251004,10,25,2025-10-04 00:08:00,338,0.04,,False,False,253,52,0.4347,126,3,1,0,success,ci_cd,production,1429,feat: ai prompt library
431,20251205,10,16,2025-12-05 10:24:00,277,0.04,,False,False,142,130,0.5095,259,4,1,0,success,hotfix,production,1430,docs: ai prompt library
432,20240428,2,23,2024-04-28 09:20:00,1161,0.045,,False,False,168,133,0.0813,340,1,1,0,success,ci_cd,production,1431,refactor: ai prompt library
433,20250212,5,32,2025-02-12 10:03:00,857,0.045,,False,False,65,124,0.0,318,4,2,0,success,manual,canary,1432,test: retry logic in payments
434,20250720,9,14,2025-07-20 06:03:00,526,0.045,,False,False,19,19,0.0867,102,2,1,0,success,ci_cd,production,1433,chore: new payment flow
435,20240823,4,3,2024-08-23 15:44:00,484,0.045,,False,False,866,56,0.1392,448,4,1,0,success,manual,production,1434,fix: auth token refresh
436,20250825,10,20,2025-08-25 17:12:00,344,0.04,,False,False,116,16,0.4702,301,3,1,2,success,ci_cd,production,1435,refactor: error handling
437,20250207,9,7,2025-02-07 20:48:00,556,0.095,,False,False,171,518,0.1035,187,3,1,0,success,ci_cd,production,1436,test: latency fix in gateway
438,20250619,4,4,2025-06-19 16:36:00,302,0.04,,False,False,504,24,0.6427,165,6,2,1,success,ci_cd,production,1437,perf: feature flag rollout
439,20240324,2,25,2024-03-24 19:27:00,632,0.045,,False,False,78,359,0.0066,203,2,1,0,success,ci_cd,production,1438,docs: deps update
440,20250920,9,39,2025-09-20 20:23:00,399,0.045,,False,True,548,9,0.1143,842,4,1,0,success,ci_cd,production,1439,feat: migration to new schema
441,20250424,6,36,2025-04-24 15:04:00,374,0.04,,False,False,57,16,0.3436,167,4,1,0,success,ci_cd,production,1440,docs: retry logic in payments
442,20250127,10,39,2025-01-27 11:49:00,207,0.045,,False,False,290,2,0.0021,593,3,1,0,success,ci_cd,production,1441,refactor: ai prompt library
443,20251111,9,8,2025-11-11 13:19:00,413,0.045,,False,True,77,94,0.0,497,5,2,0,success,ci_cd,production,1442,refactor: latency fix in gateway
444,20251212,2,36,2025-12-12 17:43:00,638,0.09,,False,False,60,16,0.277,168,0,1,0,success,ci_cd,canary,1443,chore: feature flag rollout
445,20240114,5,31,2024-01-14 15:02:00,807,0.045,,False,False,12,123,0.175,77,3,1,0,success,ci_cd,production,1444,perf: update logging
446,20251231,3,9,2025-12-31 09:47:00,113,0.04,,False,False,287,41,0.641,289,2,2,0,success,ci_cd,production,1445,test: feature flag rollout
447,20240531,3,29,2024-05-31 16:05:00,836,0.045,,False,False,389,21,0.1144,463,2,1,0,success,ci_cd,production,1446,fix: retry logic in payments
448,20240111,8,6,2024-01-11 10:23:00,350,0.045,,False,False,55,39,0.021,503,4,1,0,success,hotfix,production,1447,refactor: dashboard query optimization
449,20240404,6,23,2024-04-04 13:37:00,1060,0.045,,False,False,769,158,0.1437,557,6,1,0,success,ci_cd,production,1448,perf: feature flag rollout
450,20241002,4,17,2024-10-02 08:49:00,431,0.045,,False,False,3059,45,0.0,470,1,1,0,success,ci_cd,canary,1449,fix: ai prompt library
451,20250501,2,12,2025-05-01 11:41:00,378,0.04,,False,False,70,25,0.8746,208,3,2,1,success,ci_cd,canary,1450,fix: retry logic in payments
452,20250603,5,37,2025-06-03 08:27:00,195,0.04,,False,False,536,834,0.903,251,2,1,1,success,ci_cd,production,1451,feat: performance improvements
453,20240531,5,20,2024-05-31 10:11:00,368,0.045,,False,False,85,214,0.054,151,5,1,0,success,scheduled,production,1452,test: latency fix in gateway
454,20251224,2,25,2025-12-24 10:58:00,314,0.04,,False,False,330,12,0.2552,194,3,2,0,success,ci_cd,staging,1453,feat: performance improvements
455,20240823,1,14,2024-08-23 09:12:00,503,0.045,,False,False,99,22,0.0903,180,4,1,0,success,ci_cd,production,1454,test: new payment flow
456,20240613,9,25,2024-06-13 11:36:00,961,0.045,,False,False,151,869,0.0,190,4,3,0,success,hotfix,production,1455,fix: ai prompt library
457,20250628,2,10,2025-06-28 16:55:00,280,0.04,,False,True,199,43,0.6836,224,2,1,0,success,manual,production,1456,chore: user service refactor
458,20241027,8,21,2024-10-27 11:01:00,507,0.045,,False,False,460,54,0.0948,216,4,1,0,success,scheduled,canary,1457,docs: add new webhook
459,20250620,2,21,2025-06-20 14:02:00,187,0.04,,False,False,39,57,0.6224,388,2,3,1,success,ci_cd,production,1458,chore: migration to new schema
460,20250610,4,4,2025-06-10 14:50:00,172,0.04,,False,False,71,14,0.5439,335,0,2,0,success,ci_cd,production,1459,perf: retry logic in payments
461,20251012,4,2,2025-10-12 11:14:00,277,0.04,,False,False,96,136,0.3953,318,0,1,1,success,scheduled,production,1460,perf: error handling
462,20240623,7,3,2024-06-23 16:16:00,881,0.045,,False,False,351,61,0.0832,95,2,1,0,success,ci_cd,production,1461,perf: ai prompt library
463,20250301,5,36,2025-03-01 23:01:00,167,0.04,,False,False,171,10,0.571,120,3,3,0,success,ci_cd,production,1462,docs: performance improvements
464,20251013,9,26,2025-10-13 11:34:00,400,0.045,,False,False,2050,169,0.0916,289,2,1,0,success,ci_cd,production,1463,refactor: ai prompt library
465,20250224,10,15,2025-02-24 09:01:00,252,0.045,,False,False,1202,136,0.0,165,2,2,0,success,scheduled,production,1464,chore: error handling
466,20240902,4,21,2024-09-02 09:59:00,548,0.045,,False,False,26,118,0.0895,192,4,2,0,success,ci_cd,production,1465,refactor: auth token refresh
467,20250303,9,8,2025-03-03 20:56:00,1039,0.045,,False,False,10,103,0.186,147,4,1,0,success,manual,production,1466,test: dashboard query optimization
468,20250816,3,24,2025-08-16 16:07:00,190,0.04,,False,False,90,159,0.5057,160,2,1,2,success,ci_cd,staging,1467,fix: feature flag rollout
469,20241022,6,37,2024-10-22 03:56:00,515,0.045,,False,False,78,86,0.0,262,3,1,0,success,ci_cd,production,1468,perf: new payment flow
470,20240922,9,26,2024-09-22 12:32:00,498,0.045,,False,False,138,33,0.0,243,2,2,0,success,ci_cd,production,1469,fix: deps update
471,20240602,2,13,2024-06-02 11:49:00,481,0.045,,False,False,105,82,0.0573,361,3,1,0,success,manual,staging,1470,test: new payment flow
472,20250402,4,17,2025-04-02 14:15:00,304,0.04,,False,False,92,8,0.7708,87,6,3,0,success,ci_cd,production,1471,test: new payment flow
473,20241122,4,31,2024-11-22 17:04:00,331,0.095,,False,False,284,297,0.0,122,2,2,0,success,ci_cd,production,1472,test: ai prompt library
474,20250907,3,22,2025-09-07 10:40:00,218,0.04,,False,False,766,62,0.6415,397,2,3,2,success,ci_cd,production,1473,chore: auth token refresh
475,20250329,9,12,2025-03-29 11:43:00,447,0.045,,False,False,28,44,0.0035,143,5,3,0,success,ci_cd,production,1474,fix: migration to new schema
476,20251109,8,39,2025-11-09 09:33:00,743,0.04,,False,False,105,152,0.5167,180,3,1,0,success,hotfix,production,1475,test: user service refactor
477,20250412,4,14,2025-04-12 17:01:00,264,0.04,,False,False,93,6,0.2744,193,2,1,0,success,scheduled,production,1476,feat: retry logic in payments
478,20251106,8,16,2025-11-06 12:58:00,127,0.04,,False,False,34,55,0.4575,189,3,2,1,success,ci_cd,production,1477,fix: feature flag rollout
479,20240331,10,35,2024-03-31 13:20:00,865,0.045,,False,False,13,264,0.1863,215,3,2,0,success,scheduled,production,1478,refactor: deps update
480,20250416,5,17,2025-04-16 12:12:00,921,0.04,,False,False,648,32,0.2574,83,4,1,0,success,ci_cd,production,1479,feat: error handling
481,20240318,2,35,2024-03-18 14:35:00,318,0.045,,False,True,455,25,0.0,449,3,2,0,success,ci_cd,production,1480,refactor: feature flag rollout
482,20251210,1,26,2025-12-10 16:27:00,231,0.04,,False,False,184,33,0.5429,137,3,2,1,success,ci_cd,production,1481,test: new payment flow
483,20240510,6,21,2024-05-10 14:04:00,442,0.045,,False,False,201,29,0.064,191,1,1,0,success,scheduled,production,1482,chore: error handling
484,20241120,2,33,2024-11-20 12:13:00,518,0.045,,False,False,65,7,0.1941,105,3,1,0,success,ci_cd,production,1483,chore: error handling
485,20251024,3,16,2025-10-24 18:02:00,220,0.09,,False,False,41,110,0.4484,210,1,1,0,success,scheduled,staging,1484,feat: latency fix in gateway
486,20240727,6,17,2024-07-27 11:40:00,696,0.045,,False,False,74,46,0.1004,185,4,2,0,success,ci_cd,production,1485,refactor: latency fix in gateway
487,20250301,8,9,2025-03-01 18:34:00,358,0.04,,False,False,171,9,0.8077,150,3,1,0,success,manual,production,1486,chore: update logging
488,20250921,5,12,2025-09-21 08:14:00,294,0.04,,False,False,11,310,0.3672,313,3,1,0,success,manual,canary,1487,feat: user service refactor
489,20251011,4,11,2025-10-11 04:50:00,195,0.04,,False,False,95,122,0.6885,190,7,1,1,success,ci_cd,canary,1488,fix: dashboard query optimization
490,20241215,9,30,2024-12-15 17:31:00,984,0.045,,False,False,57,13,0.1204,151,3,1,0,success,ci_cd,staging,1489,chore: latency fix in gateway
491,20250322,9,12,2025-03-22 14:05:00,119,0.045,,False,False,620,162,0.1794,311,3,1,0,success,ci_cd,canary,1490,perf: user service refactor
492,20250118,3,40,2025-01-18 09:43:00,964,0.045,,False,False,159,62,0.0575,434,3,1,0,success,manual,production,1491,feat: dashboard query optimization
493,20251226,4,40,2025-12-26 14:19:00,237,0.04,,False,False,102,32,0.4444,286,4,1,1,success,ci_cd,canary,1492,fix: update logging
494,20250215,10,10,2025-02-15 08:47:00,447,0.045,,False,False,60,251,0.0,150,1,1,0,success,ci_cd,production,1493,test: update logging
495,20241215,7,17,2024-12-15 18:02:00,312,0.045,,False,False,198,533,0.0,394,0,1,0,success,manual,canary,1494,refactor: new payment flow
496,20251015,5,18,2025-10-15 08:49:00,623,0.04,43,True,False,140,91,0.5487,133,4,1,2,rolled_back,scheduled,production,1495,feat: migration to new schema
497,20240420,2,37,2024-04-20 15:50:00,343,0.045,42,True,False,34,634,0.1008,339,0,2,0,rolled_back,ci_cd,canary,1496,fix: migration to new schema
498,20240704,2,19,2024-07-04 02:21:00,2600,0.045,,False,False,17,6,0.0,57,6,1,0,success,ci_cd,production,1497,refactor: retry logic in payments
499,20241222,8,6,2024-12-22 17:11:00,411,0.045,,False,False,73,25,0.0711,821,5,2,0,success,ci_cd,production,1498,chore: bug in checkout
500,20250324,3,11,2025-03-24 18:48:00,178,0.04,,False,False,21,220,0.479,505,0,1,2,success,ci_cd,production,1499,perf: bug in checkout
501,20250210,2,19,2025-02-10 09:24:00,499,0.045,59,True,False,81,25,0.191,310,6,2,0,rolled_back,hotfix,staging,1500,refactor: add new webhook
502,20250325,10,13,2025-03-25 12:35:00,125,0.04,,False,False,12,224,0.933,265,3,1,1,success,ci_cd,canary,1501,fix: bug in checkout
503,20251220,10,9,2025-12-20 10:34:00,223,0.04,,False,False,129,80,0.3877,322,4,2,2,success,hotfix,production,1502,refactor: feature flag rollout
504,20251027,8,10,2025-10-27 06:22:00,114,0.04,33,True,False,45,41,0.5452,391,7,2,2,rolled_back,manual,production,1503,refactor: user service refactor
505,20250706,6,1,2025-07-06 21:37:00,386,0.04,,False,False,104,36,0.7213,286,6,3,1,success,ci_cd,staging,1504,refactor: error handling
506,20250430,3,7,2025-04-30 09:21:00,173,0.04,,False,False,52,93,0.6677,198,3,1,0,success,ci_cd,production,1505,perf: new payment flow
507,20240105,1,37,2024-01-05 11:19:00,946,0.045,,False,False,537,32,0.0645,237,4,1,0,success,manual,production,1506,feat: update logging
508,20250704,2,20,2025-07-04 18:50:00,328,0.09,,False,False,208,38,0.5866,152,2,2,1,success,hotfix,production,1507,test: ai prompt library
509,20240212,8,38,2024-02-12 12:58:00,281,0.045,,False,False,64,58,0.0,258,2,1,0,success,scheduled,production,1508,refactor: ai prompt library
510,20240325,2,21,2024-03-25 13:31:00,717,0.045,30,False,False,185,175,0.0191,629,1,3,0,failure,ci_cd,production,1509,fix: bug in checkout
511,20250704,7,33,2025-07-04 06:52:00,221,0.04,,False,False,31,11,0.6194,144,2,1,0,success,scheduled,production,1510,fix: performance improvements
512,20241204,4,24,2024-12-04 22:24:00,1196,0.045,,False,False,445,250,0.0054,91,2,2,0,success,ci_cd,staging,1511,refactor: dashboard query optimization
513,20240713,5,39,2024-07-13 17:31:00,200,0.045,,False,False,84,165,0.1152,85,5,2,0,success,manual,production,1512,fix: auth token refresh
514,20250722,3,34,2025-07-22 18:12:00,133,0.04,,False,False,276,29,0.5757,318,0,1,1,success,ci_cd,canary,1513,chore: add new webhook
515,20240913,8,13,2024-09-13 19:22:00,623,0.095,,False,False,92,75,0.0467,247,2,2,0,success,ci_cd,production,1514,perf: feature flag rollout
516,20240118,6,24,2024-01-18 15:10:00,484,0.045,,False,False,262,184,0.198,78,3,1,0,success,ci_cd,production,1515,docs: latency fix in gateway
517,20250505,8,35,2025-05-05 19:09:00,342,0.04,,False,False,34,90,0.7237,102,2,1,0,success,ci_cd,staging,1516,refactor: error handling
518,20250408,8,24,2025-04-08 13:24:00,136,0.04,,False,False,89,161,0.5571,103,5,1,0,success,ci_cd,production,1517,refactor: auth token refresh
519,20250709,10,27,2025-07-09 15:19:00,125,0.04,,False,False,27,76,0.3876,229,4,2,0,success,ci_cd,staging,1518,fix: user service refactor
520,20250225,3,32,2025-02-25 11:15:00,923,0.045,33,False,False,407,425,0.0578,616,2,1,0,failure,manual,production,1519,docs: user service refactor
521,20241023,9,11,2024-10-23 11:51:00,966,0.045,,False,False,44,116,0.0154,173,2,3,0,success,ci_cd,production,1520,fix: retry logic in payments
522,20240121,6,29,2024-01-21 15:52:00,682,0.045,,False,True,79,350,0.2288,545,0,1,0,success,hotfix,production,1521,docs: retry logic in payments
523,20240326,8,2,2024-03-26 11:51:00,819,0.045,,False,False,98,170,0.0484,428,4,1,0,success,ci_cd,canary,1522,chore: new payment flow
524,20241006,8,6,2024-10-06 16:48:00,525,0.045,,False,False,88,336,0.0,163,3,1,0,success,manual,production,1523,chore: error handling
525,20240924,5,18,2024-09-24 14:31:00,302,0.045,,False,True,285,79,0.1861,474,1,1,0,success,ci_cd,production,1524,docs: new payment flow
526,20241215,2,10,2024-12-15 18:39:00,384,0.045,,False,False,38,103,0.1652,230,5,2,0,success,manual,production,1525,docs: feature flag rollout
527,20240716,8,39,2024-07-16 13:12:00,893,0.045,,False,True,176,124,0.1055,352,1,3,0,success,ci_cd,staging,1526,chore: migration to new schema
528,20250226,4,28,2025-02-26 14:18:00,432,0.045,,False,False,99,259,0.0407,661,3,3,0,success,hotfix,production,1527,chore: migration to new schema
529,20250105,2,37,2025-01-05 16:38:00,152,0.045,,False,False,36,17,0.0,172,3,3,0,success,ci_cd,production,1528,test: add new webhook
530,20250216,8,29,2025-02-16 13:57:00,177,0.045,,False,False,138,21,0.0951,87,4,3,0,success,ci_cd,staging,1529,test: feature flag rollout
531,20241011,10,32,2024-10-11 10:31:00,185,0.045,,False,False,126,43,0.0,112,3,2,0,success,ci_cd,production,1530,refactor: migration to new schema
532,20240504,5,22,2024-05-04 15:33:00,1858,0.045,,False,False,96,185,0.0784,355,2,1,0,success,scheduled,canary,1531,test: dashboard query optimization
533,20250722,6,13,2025-07-22 11:50:00,401,0.04,,False,False,72,32,0.5513,376,5,1,0,success,scheduled,production,1532,feat: latency fix in gateway
534,20250202,5,10,2025-02-02 17:50:00,347,0.045,,False,False,790,3,0.1251,199,3,2,0,success,ci_cd,staging,1533,fix: update logging
535,20250903,1,13,2025-09-03 15:18:00,225,0.04,,False,False,117,56,0.4425,148,0,2,1,success,ci_cd,production,1534,chore: auth token refresh
536,20241007,10,30,2024-10-07 13:12:00,378,0.045,,False,False,123,13,0.0062,110,3,1,0,success,manual,production,1535,chore: migration to new schema
537,20250805,1,9,2025-08-05 04:32:00,206,0.04,,False,False,36,399,0.6926,71,3,1,1,success,ci_cd,production,1536,fix: latency fix in gateway
538,20240611,5,15,2024-06-11 08:58:00,309,0.045,35,True,False,148,288,0.0815,218,2,2,0,rolled_back,ci_cd,staging,1537,refactor: new payment flow
539,20251116,9,5,2025-11-16 16:26:00,320,0.045,,False,False,281,82,0.0885,233,2,3,0,success,ci_cd,production,1538,perf: dashboard query optimization
540,20241208,5,26,2024-12-08 10:57:00,374,0.045,24,True,False,1020,50,0.0076,276,3,2,0,rolled_back,ci_cd,production,1539,test: dashboard query optimization
541,20240810,1,14,2024-08-10 14:19:00,529,0.045,,False,False,992,383,0.0,110,2,1,0,success,scheduled,canary,1540,feat: dashboard query optimization
542,20250331,3,7,2025-03-31 12:36:00,126,0.04,,False,True,631,63,0.6011,130,2,1,0,success,ci_cd,production,1541,test: update logging
543,20250816,5,2,2025-08-16 16:17:00,311,0.04,75,True,False,83,54,0.7986,280,5,1,1,rolled_back,ci_cd,production,1542,test: deps update
544,20240828,1,3,2024-08-28 16:51:00,172,0.045,,False,False,139,107,0.0644,203,2,1,0,success,ci_cd,production,1543,docs: performance improvements
545,20241221,7,24,2024-12-21 12:37:00,590,0.045,,False,False,790,40,0.051,71,1,1,0,success,ci_cd,staging,1544,test: performance improvements
546,20240617,9,10,2024-06-17 18:21:00,758,0.045,,False,False,38,15,0.0632,299,2,2,0,success,ci_cd,production,1545,feat: dashboard query optimization
547,20250717,4,22,2025-07-17 15:10:00,212,0.04,,False,False,18,39,0.7521,359,2,2,2,success,scheduled,production,1546,feat: update logging
548,20250531,3,5,2025-05-31 17:31:00,281,0.04,,False,False,1027,14,0.615,306,6,1,1,success,ci_cd,canary,1547,docs: ai prompt library
549,20240111,6,25,2024-01-11 16:19:00,522,0.045,,False,False,101,52,0.0,835,1,1,0,success,manual,staging,1548,refactor: error handling
550,20250824,8,2,2025-08-24 15:22:00,281,0.04,,False,False,136,93,0.5598,167,5,2,1,success,ci_cd,production,1549,feat: new payment flow
551,20251201,1,33,2025-12-01 08:55:00,194,0.04,,False,True,309,195,0.2374,193,5,1,0,success,ci_cd,production,1550,chore: ai prompt library
552,20240422,2,13,2024-04-22 16:53:00,605,0.045,,False,False,777,63,0.0217,136,2,1,0,success,manual,canary,1551,feat: auth token refresh
553,20240617,10,37,2024-06-17 09:47:00,253,0.045,,False,False,31,100,0.0059,335,0,1,0,success,ci_cd,staging,1552,docs: bug in checkout
554,20250501,4,9,2025-05-01 12:58:00,140,0.04,,False,False,290,45,0.0,264,4,1,0,success,ci_cd,production,1553,fix: error handling
555,20251219,1,33,2025-12-19 12:23:00,293,0.04,,False,False,135,19,0.9204,316,5,1,0,success,ci_cd,production,1554,test: auth token refresh
556,20240529,9,10,2024-05-29 16:54:00,1681,0.045,,False,False,34,253,0.0533,224,0,1,0,success,ci_cd,staging,1555,docs: update logging
557,20240510,9,27,2024-05-10 13:50:00,1087,0.045,,False,True,22,44,0.0177,92,5,1,0,success,ci_cd,staging,1556,chore: dashboard query optimization
558,20250702,5,31,2025-07-02 15:58:00,219,0.04,,False,False,144,72,0.4124,666,0,1,0,success,ci_cd,production,1557,chore: add new webhook
559,20241022,6,21,2024-10-22 15:14:00,1500,0.045,,False,False,542,137,0.0943,167,1,1,0,success,ci_cd,production,1558,perf: feature flag rollout
560,20241124,10,34,2024-11-24 10:29:00,202,0.045,,False,False,147,64,0.0888,550,5,2,0,success,ci_cd,production,1559,fix: dashboard query optimization
561,20250912,7,36,2025-09-12 07:07:00,452,0.04,,False,False,61,17,0.5683,133,3,1,0,success,ci_cd,staging,1560,chore: auth token refresh
562,20250715,2,28,2025-07-15 14:08:00,229,0.04,,False,False,316,77,0.5176,144,4,1,0,success,ci_cd,staging,1561,test: ai prompt library
563,20240727,3,6,2024-07-27 14:01:00,736,0.045,,False,False,262,58,0.0004,128,3,3,0,success,manual,production,1562,refactor: latency fix in gateway
564,20240602,10,25,2024-06-02 16:24:00,264,0.045,,False,False,77,101,0.041,127,3,1,0,success,ci_cd,production,1563,chore: ai prompt library
565,20241007,4,25,2024-10-07 10:18:00,740,0.045,,False,False,139,36,0.0,92,3,1,0,success,ci_cd,canary,1564,refactor: user service refactor
566,20240621,9,39,2024-06-21 10:37:00,641,0.045,,False,False,169,71,0.105,101,3,2,0,success,ci_cd,production,1565,refactor: dashboard query optimization
567,20240709,3,34,2024-07-09 10:19:00,808,0.045,52,False,False,19,89,0.007,141,3,2,0,failure,ci_cd,production,1566,fix: user service refactor
568,20250630,1,21,2025-06-30 19:15:00,218,0.04,,False,False,85,33,0.5875,217,5,1,0,success,ci_cd,production,1567,test: new payment flow
569,20240309,1,19,2024-03-09 21:08:00,514,0.045,,False,False,73,345,0.0,272,2,3,0,success,manual,production,1568,refactor: user service refactor
570,20250530,1,14,2025-05-30 18:08:00,310,0.09,,False,False,117,117,0.5379,401,4,2,2,success,manual,production,1569,fix: new payment flow
571,20240820,8,26,2024-08-20 19:16:00,583,0.045,,False,False,98,59,0.0276,404,3,3,0,success,ci_cd,production,1570,perf: dashboard query optimization
572,20241229,8,3,2024-12-29 17:35:00,600,0.045,,False,False,60,54,0.0478,64,3,1,0,success,ci_cd,production,1571,perf: migration to new schema
573,20240506,8,28,2024-05-06 18:48:00,1634,0.045,,False,False,263,19,0.2323,220,2,1,0,success,ci_cd,production,1572,chore: new payment flow
574,20240516,4,27,2024-05-16 09:36:00,527,0.045,,False,False,363,132,0.0915,291,2,2,0,success,ci_cd,canary,1573,perf: feature flag rollout
575,20250715,6,21,2025-07-15 18:52:00,232,0.04,,False,False,486,8,0.416,468,1,1,0,success,manual,production,1574,test: user service refactor
