deploy_id,time_id,repository_id,engineer_id,timestamp_deploy,lead_time_minutes,change_fail_rate,recovery_time_minutes,is_rollback,is_hotfix,lines_added,lines_removed,ai_generated_pct,pr_review_time_minutes,num_comments_review,num_approvals,num_revisions_requested,deploy_status,deploy_trigger,environment,pr_number,pr_title
350,20250707,10,3,2025-07-07 08:34:00,107,0.17,,False,False,77,23,0.8703,279,5,2,3,success,ci_cd,production,1349,docs: ai prompt library
351,20240126,7,15,2024-01-26 19:14:00,952,0.1,,False,False,713,25,0.0239,83,1,1,0,success,manual,production,1350,test: add new webhook
352,20250714,6,20,2025-07-14 10:03:00,200,0.17,,False,False,680,171,0.315,1238,5,1,2,success,scheduled,staging,1351,feat: feature flag rollout
353,20240218,5,39,2024-02-18 07:18:00,744,0.05,,False,False,107,49,0.0147,303,1,2,0,success,manual,production,1352,feat: update logging
354,20241031,1,17,2024-10-31 17:30:00,497,0.05,,False,False,22,36,0.0963,166,4,1,0,success,ci_cd,production,1353,refactor: retry logic in payments
355,20240726,4,19,2024-07-26 19:33:00,454,0.1,,False,False,406,252,0.0386,339,1,3,0,success,ci_cd,production,1354,refactor: bug in checkout
356,20250303,3,37,2025-03-03 12:47:00,108,0.17,,False,False,66,35,0.8943,1404,9,1,3,success,ci_cd,canary,1355,perf: add new webhook
357,20250703,4,5,2025-07-03 15:02:00,142,0.17,,False,False,1002,112,0.9903,597,11,2,4,success,ci_cd,staging,1356,refactor: ai prompt library
358,20241214,4,2,2024-12-14 13:50:00,379,0.05,,False,False,59,59,0.0,246,3,2,0,success,ci_cd,staging,1357,test: update logging
359,20250530,1,26,2025-05-30 15:33:00,170,0.17,,False,False,295,109,0.2737,618,2,2,0,success,ci_cd,production,1358,test: dashboard query optimization
360,20241128,9,33,2024-11-28 11:55:00,1464,0.05,,False,False,110,138,0.0,339,3,1,0,success,ci_cd,production,1359,test: new payment flow
361,20250710,5,38,2025-07-10 14:05:00,103,0.17,,False,False,17,58,0.6723,397,7,1,2,success,ci_cd,production,1360,feat: feature flag rollout
362,20240925,5,3,2024-09-25 09:46:00,604,0.05,,False,False,98,42,0.016,100,1,1,0,success,manual,production,1361,refactor: error handling
363,20251102,8,20,2025-11-02 10:23:00,113,0.17,,False,False,61,17,0.5756,479,5,1,3,success,scheduled,production,1362,feat: error handling
364,20251121,6,12,2025-11-21 13:00:00,170,0.17,,False,False,83,50,0.548,613,10,1,1,success,ci_cd,staging,1363,perf: retry logic in payments
365,20250803,10,13,2025-08-03 10:22:00,215,0.17,,False,False,143,164,0.4962,414,11,3,1,success,ci_cd,production,1364,refactor: retry logic in payments
366,20240518,3,31,2024-05-18 06:20:00,305,0.05,,False,False,607,25,0.065,210,2,1,0,success,ci_cd,production,1365,refactor: retry logic in payments
367,20250502,6,22,2025-05-02 15:28:00,82,0.17,,False,False,72,198,0.5419,379,8,3,3,success,ci_cd,production,1366,perf: performance improvements
368,20240529,8,34,2024-05-29 16:19:00,466,0.05,,False,False,33,129,0.0812,147,4,1,0,success,ci_cd,production,1367,refactor: ai prompt library
369,20240229,4,10,2024-02-29 18:56:00,611,0.05,,False,False,829,70,0.0,126,2,1,0,success,ci_cd,production,1368,fix: latency fix in gateway
370,20240509,6,9,2024-05-09 12:06:00,958,0.05,,False,False,17,113,0.0,368,3,1,0,success,ci_cd,production,1369,chore: auth token refresh
371,20240405,8,14,2024-04-05 20:26:00,535,0.1,,False,True,123,139,0.2301,318,2,3,0,success,ci_cd,production,1370,fix: migration to new schema
372,20250926,4,24,2025-09-26 15:33:00,149,0.17,,False,False,34,70,0.9927,1237,10,3,2,success,ci_cd,production,1371,perf: retry logic in payments
373,20251121,9,8,2025-11-21 13:12:00,1704,0.05,,False,False,54,51,0.0378,297,3,1,0,success,ci_cd,production,1372,docs: error handling
374,20250313,6,23,2025-03-13 17:01:00,170,0.17,,False,False,168,171,0.6626,741,9,3,2,success,ci_cd,production,1373,perf: migration to new schema
375,20251010,5,24,2025-10-10 17:27:00,200,0.22,,False,False,614,103,0.9488,666,4,1,1,success,ci_cd,production,1374,feat: performance improvements
376,20240427,8,31,2024-04-27 08:31:00,889,0.05,,False,False,360,30,0.0828,199,3,2,0,success,ci_cd,production,1375,fix: feature flag rollout
377,20241201,7,10,2024-12-01 10:21:00,230,0.05,,False,False,140,32,0.0379,130,5,1,0,success,ci_cd,canary,1376,docs: new payment flow
378,20240531,6,39,2024-05-31 06:42:00,898,0.05,,False,False,191,94,0.1478,99,2,3,0,success,ci_cd,canary,1377,feat: migration to new schema
379,20251211,8,29,2025-12-11 15:19:00,163,0.17,,False,False,29,27,0.657,137,7,1,3,success,ci_cd,staging,1378,test: ai prompt library
380,20250702,2,22,2025-07-02 16:01:00,139,0.17,,False,False,186,441,0.7405,1438,6,2,3,success,ci_cd,staging,1379,feat: performance improvements
381,20240120,10,6,2024-01-20 12:06:00,1559,0.05,,False,False,60,150,0.0795,176,4,1,0,success,ci_cd,production,1380,chore: auth token refresh
382,20240623,8,19,2024-06-23 13:56:00,259,0.05,,False,False,646,29,0.1077,307,1,1,0,success,hotfix,production,1381,docs: add new webhook
383,20250901,9,8,2025-09-01 14:22:00,523,0.05,,False,True,165,21,0.1378,210,2,1,0,success,ci_cd,production,1382,chore: latency fix in gateway
384,20251114,2,8,2025-11-14 14:42:00,198,0.17,141,False,False,88,84,0.6354,701,6,1,2,failure,ci_cd,production,1383,refactor: auth token refresh
385,20250707,2,31,2025-07-07 14:22:00,164,0.17,,False,False,571,311,0.4716,429,8,1,0,success,scheduled,production,1384,feat: performance improvements
386,20240713,10,38,2024-07-13 12:56:00,1174,0.05,,False,False,12,12,0.0698,189,3,2,0,success,ci_cd,production,1385,refactor: feature flag rollout
387,20251126,9,2,2025-11-26 21:34:00,891,0.05,,False,False,64,386,0.111,120,1,1,0,success,scheduled,production,1386,fix: performance improvements
388,20240320,7,4,2024-03-20 10:27:00,382,0.05,,False,False,413,27,0.0264,349,3,1,0,success,ci_cd,production,1387,chore: migration to new schema
389,20240723,2,18,2024-07-23 07:21:00,594,0.05,,False,False,269,217,0.0169,292,6,2,0,success,ci_cd,production,1388,fix: dashboard query optimization
390,20240124,6,36,2024-01-24 15:59:00,1746,0.05,,False,False,233,31,0.0375,91,3,1,0,success,manual,production,1389,docs: dashboard query optimization
391,20240327,3,37,2024-03-27 10:54:00,612,0.05,,False,False,208,15,0.0,332,2,1,0,success,ci_cd,production,1390,feat: performance improvements
392,20241012,7,37,2024-10-12 17:40:00,588,0.05,,False,False,73,44,0.0758,417,2,3,0,success,ci_cd,production,1391,feat: deps update
393,20251203,8,31,2025-12-03 15:19:00,61,0.17,,False,False,54,169,0.717,901,10,1,0,success,manual,production,1392,docs: bug in checkout
394,20240923,5,6,2024-09-23 21:05:00,526,0.05,,False,False,279,441,0.1104,165,0,1,0,success,ci_cd,production,1393,test: auth token refresh
395,20240511,4,24,2024-05-11 11:06:00,1210,0.05,,False,False,334,20,0.0,339,4,1,0,success,ci_cd,production,1394,chore: user service refactor
396,20240415,3,21,2024-04-15 12:47:00,1305,0.05,,False,False,41,247,0.0794,312,4,1,0,success,manual,production,1395,feat: migration to new schema
397,20241026,9,17,2024-10-26 11:50:00,549,0.05,,False,False,511,88,0.0419,171,1,1,0,success,manual,production,1396,refactor: auth token refresh
398,20251101,1,16,2025-11-01 12:58:00,136,0.17,,False,False,13,36,0.9513,413,6,1,1,success,ci_cd,canary,1397,docs: retry logic in payments
399,20250803,5,36,2025-08-03 17:54:00,164,0.17,263,True,False,441,129,1.0,455,10,1,2,rolled_back,ci_cd,production,1398,test: new payment flow
400,20240401,1,4,2024-04-01 17:00:00,279,0.05,,False,False,48,8,0.0475,305,3,3,0,success,ci_cd,production,1399,perf: feature flag rollout
401,20251221,5,25,2025-12-21 14:59:00,160,0.17,168,True,False,101,130,0.5652,337,10,2,1,rolled_back,ci_cd,production,1400,test: error handling
402,20250216,1,34,2025-02-16 13:21:00,1432,0.05,,False,False,250,54,0.0,227,5,1,0,success,ci_cd,production,1401,test: new payment flow
403,20251011,10,23,2025-10-11 13:15:00,167,0.17,,False,False,217,95,0.5268,731,9,2,2,success,manual,production,1402,perf: new payment flow
404,20251211,8,37,2025-12-11 07:49:00,176,0.17,,False,False,162,143,0.7158,570,8,1,0,success,ci_cd,production,1403,fix: feature flag rollout
405,20240709,5,12,2024-07-09 14:57:00,839,0.05,63,True,False,190,128,0.1582,72,2,1,0,rolled_back,manual,production,1404,refactor: migration to new schema
406,20241213,4,30,2024-12-13 14:26:00,1409,0.05,,False,False,17,103,0.1438,136,0,2,0,success,hotfix,production,1405,perf: add new webhook
407,20240811,3,1,2024-08-11 10:47:00,917,0.05,,False,False,420,850,0.0747,655,2,2,0,success,ci_cd,production,1406,fix: new payment flow
408,20250215,4,11,2025-02-15 10:33:00,1724,0.05,,False,False,101,63,0.0,91,2,2,0,success,ci_cd,production,1407,fix: deps update
409,20240516,2,9,2024-05-16 12:23:00,837,0.05,,False,False,2548,12,0.0,155,5,2,0,success,manual,production,1408,docs: user service refactor
410,20251206,6,5,2025-12-06 09:06:00,183,0.17,,False,False,114,392,0.4544,750,10,1,2,success,ci_cd,production,1409,perf: user service refactor
411,20250519,4,21,2025-05-19 17:29:00,219,0.17,281,True,False,45,21,0.8674,434,4,2,2,rolled_back,ci_cd,staging,1410,chore: dashboard query optimization
412,20250123,5,11,2025-01-23 17:54:00,559,0.05,,False,False,62,13,0.0865,711,3,1,0,success,ci_cd,production,1411,fix: performance improvements
413,20250412,6,27,2025-04-12 15:47:00,143,0.17,312,True,False,417,32,0.8606,1531,7,3,2,rolled_back,manual,production,1412,refactor: deps update
414,20250604,10,10,2025-06-04 03:16:00,163,0.17,152,True,False,25,250,0.4443,800,10,2,4,rolled_back,manual,canary,1413,test: auth token refresh
415,20250118,7,19,2025-01-18 15:25:00,836,0.05,,False,False,20,84,0.1167,307,2,1,0,success,ci_cd,production,1414,docs: feature flag rollout
416,20240409,3,8,2024-04-09 21:30:00,747,0.05,,False,False,148,90,0.024,236,2,2,0,success,ci_cd,canary,1415,chore: user service refactor
417,20250722,2,7,2025-07-22 19:01:00,206,0.17,,False,False,167,73,0.9234,986,6,1,1,success,ci_cd,staging,1416,feat: feature flag rollout
418,20240403,7,34,2024-04-03 14:50:00,548,0.05,,False,False,35,66,0.0,274,5,1,0,success,ci_cd,production,1417,feat: auth token refresh
419,20250707,7,23,2025-07-07 10:03:00,166,0.17,253,True,False,14,118,0.31,738,6,3,3,rolled_back,ci_cd,production,1418,feat: update logging
420,20251226,10,22,2025-12-26 15:27:00,189,0.17,,False,False,55,27,0.4752,1938,8,1,1,success,scheduled,staging,1419,test: ai prompt library
421,20240615,9,9,2024-06-15 11:16:00,632,0.05,,False,False,72,728,0.1456,146,1,1,0,success,ci_cd,production,1420,feat: migration to new schema
422,20240613,10,13,2024-06-13 10:37:00,540,0.05,,False,False,378,22,0.0,104,4,1,0,success,ci_cd,production,1421,refactor: retry logic in payments
423,20250118,10,9,2025-01-18 13:27:00,314,0.05,,False,False,270,17,0.0,313,3,1,0,success,ci_cd,staging,1422,test: user service refactor
424,20241103,3,21,2024-11-03 10:06:00,872,0.05,,False,False,43,195,0.1347,307,5,2,0,success,manual,production,1423,docs: performance improvements
425,20240613,3,19,2024-06-13 06:26:00,646,0.05,,False,False,265,13,0.0192,121,3,1,0,success,ci_cd,production,1424,refactor: error handling
426,20251108,2,1,2025-11-08 11:54:00,219,0.17,,False,False,81,35,0.7254,663,7,1,0,success,scheduled,canary,1425,refactor: error handling
427,20240301,7,33,2024-03-01 13:17:00,1635,0.05,20,True,False,73,24,0.0468,122,4,1,0,rolled_back,manual,canary,1426,docs: bug in checkout
428,20241023,7,3,2024-10-23 10:24:00,575,0.05,,False,False,18,106,0.223,112,2,3,0,success,manual,production,1427,refactor: dashboard query optimization
429,20250504,6,12,2025-05-04 18:12:00,215,0.17,,False,False,100,110,0.7314,959,7,1,1,success,ci_cd,production,1428,chore: new payment flow
430,20240501,10,40,2024-05-01 14:20:00,1031,0.05,,False,False,104,98,0.1797,203,3,1,0,success,ci_cd,canary,1429,refactor: error handling
431,20250607,4,36,2025-06-07 13:53:00,543,0.17,,False,False,36,4,0.7846,689,8,1,1,success,ci_cd,production,1430,perf: feature flag rollout
432,20250224,2,16,2025-02-24 14:57:00,640,0.05,,False,False,235,87,0.1711,160,5,2,0,success,ci_cd,production,1431,fix: dashboard query optimization
433,20240730,1,37,2024-07-30 12:20:00,459,0.05,27,True,False,638,34,0.1112,397,4,2,0,rolled_back,ci_cd,production,1432,test: error handling
434,20240630,3,4,2024-06-30 11:32:00,459,0.05,,False,False,93,45,0.0783,302,1,1,0,success,ci_cd,production,1433,chore: add new webhook
435,20250907,8,26,2025-09-07 09:53:00,129,0.17,131,True,False,331,16,0.3979,350,7,2,3,rolled_back,scheduled,staging,1434,docs: retry logic in payments
436,20240511,7,30,2024-05-11 10:23:00,337,0.05,,False,False,111,126,0.0002,465,2,3,0,success,ci_cd,canary,1435,chore: latency fix in gateway
437,20251025,10,36,2025-10-25 21:14:00,151,0.17,,False,True,464,55,0.4644,1030,9,1,2,success,hotfix,production,1436,chore: feature flag rollout
438,20240913,4,23,2024-09-13 17:09:00,517,0.1,109,True,False,131,113,0.0188,128,1,3,0,rolled_back,ci_cd,production,1437,test: feature flag rollout
439,20240608,9,29,2024-06-08 09:41:00,904,0.05,,False,False,68,119,0.237,231,3,1,0,success,hotfix,production,1438,refactor: retry logic in payments
440,20241030,3,8,2024-10-30 11:31:00,406,0.05,,False,False,472,32,0.0,109,4,2,0,success,ci_cd,production,1439,docs: error handling
441,20240520,1,39,2024-05-20 17:01:00,550,0.05,,False,False,283,181,0.0285,115,2,1,0,success,ci_cd,staging,1440,refactor: ai prompt library
442,20240203,1,8,2024-02-03 08:22:00,622,0.05,,False,False,53,24,0.0,278,3,2,0,success,ci_cd,production,1441,chore: deps update
443,20240426,7,21,2024-04-26 14:36:00,881,0.05,,False,False,30,32,0.0212,109,4,1,0,success,ci_cd,staging,1442,chore: add new webhook
444,20250515,3,7,2025-05-15 10:18:00,269,0.17,172,True,False,91,27,0.9046,459,7,2,1,rolled_back,scheduled,production,1443,perf: new payment flow
445,20241208,1,5,2024-12-08 14:14:00,596,0.05,,False,False,355,82,0.0,252,3,2,0,success,manual,canary,1444,feat: add new webhook
446,20250324,7,15,2025-03-24 06:22:00,210,0.17,,False,False,118,289,0.8151,584,7,2,1,success,ci_cd,production,1445,perf: retry logic in payments
447,20250802,10,19,2025-08-02 12:52:00,237,0.17,,False,False,75,68,0.8298,531,5,1,0,success,ci_cd,production,1446,fix: error handling
448,20250920,2,34,2025-09-20 15:59:00,254,0.17,,False,False,61,78,0.7503,552,9,2,1,success,ci_cd,staging,1447,docs: auth token refresh
449,20240808,7,21,2024-08-08 18:31:00,474,0.05,,False,True,46,30,0.0046,159,1,2,0,success,scheduled,production,1448,perf: dashboard query optimization
450,20250520,4,37,2025-05-20 11:23:00,178,0.17,,False,False,86,35,0.5033,314,8,2,1,success,ci_cd,canary,1449,fix: latency fix in gateway
451,20251223,3,14,2025-12-23 09:22:00,124,0.17,,False,False,64,125,0.4998,696,8,1,0,success,ci_cd,production,1450,chore: ai prompt library
452,20250714,5,3,2025-07-14 14:37:00,111,0.17,,False,False,207,26,0.8283,893,9,2,3,success,ci_cd,production,1451,fix: add new webhook
453,20250218,5,36,2025-02-18 10:04:00,280,0.05,,False,False,49,68,0.2412,346,3,1,0,success,ci_cd,production,1452,docs: dashboard query optimization
454,20240917,5,8,2024-09-17 11:49:00,411,0.05,,False,False,157,32,0.1199,140,2,2,0,success,scheduled,production,1453,fix: feature flag rollout
455,20240328,8,5,2024-03-28 17:38:00,573,0.05,,False,True,498,9,0.0915,282,2,1,0,success,scheduled,production,1454,docs: add new webhook
456,20250306,4,2,2025-03-06 10:26:00,122,0.17,128,True,False,68,7,0.4042,367,11,2,2,rolled_back,ci_cd,staging,1455,refactor: add new webhook
457,20241228,10,21,2024-12-28 08:16:00,417,0.05,,False,True,98,14,0.0,300,0,2,0,success,ci_cd,production,1456,perf: update logging
458,20240907,8,18,2024-09-07 15:26:00,662,0.05,,False,False,786,24,0.0,313,3,2,0,success,ci_cd,staging,1457,test: retry logic in payments
459,20241220,4,6,2024-12-20 13:04:00,334,0.05,,False,False,266,100,0.0735,342,4,1,0,success,ci_cd,production,1458,fix: user service refactor
460,20241126,9,1,2024-11-26 09:46:00,252,0.05,,False,False,251,28,0.0977,391,1,2,0,success,ci_cd,production,1459,fix: dashboard query optimization
461,20251121,8,24,2025-11-21 17:31:00,156,0.22,338,True,False,123,27,1.0,334,10,1,2,rolled_back,ci_cd,production,1460,feat: add new webhook
462,20241010,5,37,2024-10-10 21:05:00,263,0.05,,False,False,101,37,0.0,263,3,1,0,success,ci_cd,production,1461,test: auth token refresh
463,20250403,9,14,2025-04-03 14:51:00,423,0.05,,False,False,207,38,0.2136,502,3,1,0,success,ci_cd,production,1462,refactor: add new webhook
464,20240112,8,14,2024-01-12 06:27:00,411,0.05,,False,False,179,15,0.0405,109,5,2,0,success,ci_cd,staging,1463,chore: dashboard query optimization
465,20250329,3,31,2025-03-29 13:55:00,62,0.17,,False,True,34,228,0.6006,656,9,2,3,success,ci_cd,canary,1464,feat: deps update
466,20250331,5,34,2025-03-31 13:23:00,169,0.17,234,True,False,194,156,0.8402,386,7,2,1,rolled_back,hotfix,production,1465,perf: performance improvements
467,20241219,8,26,2024-12-19 20:51:00,1550,0.05,,False,True,74,14,0.0,187,2,1,0,success,ci_cd,production,1466,docs: deps update
468,20240731,6,7,2024-07-31 13:03:00,752,0.05,,False,False,203,128,0.1345,273,4,1,0,success,ci_cd,production,1467,chore: performance improvements
469,20251220,9,4,2025-12-20 12:52:00,638,0.05,,False,False,115,41,0.0,327,4,2,0,success,ci_cd,staging,1468,test: add new webhook
470,20250814,1,19,2025-08-14 08:03:00,303,0.17,,False,False,324,105,0.5732,291,7,1,2,success,manual,production,1469,refactor: auth token refresh
471,20251005,9,29,2025-10-05 06:12:00,300,0.05,,False,False,45,166,0.1093,247,4,3,0,success,ci_cd,production,1470,refactor: update logging
472,20250423,2,35,2025-04-23 21:33:00,210,0.17,,False,False,133,216,0.6706,365,5,3,1,success,ci_cd,production,1471,perf: latency fix in gateway
473,20240510,6,1,2024-05-10 12:37:00,829,0.05,,False,False,400,78,0.0213,85,2,2,0,success,ci_cd,canary,1472,perf: deps update
474,20251108,8,21,2025-11-08 14:04:00,148,0.17,,False,False,99,51,0.62,656,9,2,1,success,ci_cd,production,1473,chore: dashboard query optimization
475,20251226,10,17,2025-12-26 21:29:00,106,0.22,,False,False,38,28,0.6759,304,8,1,3,success,ci_cd,production,1474,feat: new payment flow
476,20250729,8,27,2025-07-29 13:10:00,324,0.17,,False,False,12,87,0.7367,710,5,1,2,success,ci_cd,production,1475,docs: deps update
477,20240425,3,13,2024-04-25 18:48:00,1516,0.05,,False,False,32,30,0.0,211,3,2,0,success,hotfix,production,1476,chore: ai prompt library
478,20241230,7,26,2024-12-30 16:54:00,549,0.05,54,True,False,83,319,0.0744,997,3,2,0,rolled_back,ci_cd,production,1477,refactor: new payment flow
479,20241220,10,9,2024-12-20 15:02:00,893,0.05,,False,True,750,91,0.0542,225,2,1,0,success,ci_cd,staging,1478,chore: performance improvements
480,20240625,9,8,2024-06-25 10:57:00,440,0.05,,False,False,52,66,0.1128,257,1,1,0,success,ci_cd,production,1479,fix: latency fix in gateway
481,20241205,9,3,2024-12-05 07:41:00,1153,0.05,,False,False,72,70,0.0885,135,5,2,0,success,ci_cd,production,1480,feat: ai prompt library
482,20251029,10,16,2025-10-29 17:19:00,227,0.17,,False,False,61,52,0.643,445,8,1,3,success,ci_cd,production,1481,perf: migration to new schema
483,20240111,8,27,2024-01-11 13:06:00,564,0.05,,False,False,362,75,0.0,124,2,1,0,success,scheduled,production,1482,fix: user service refactor
484,20240730,9,28,2024-07-30 10:21:00,561,0.05,,False,False,28,359,0.0,129,5,2,0,success,ci_cd,production,1483,chore: error handling
485,20240210,6,28,2024-02-10 13:53:00,752,0.05,,False,False,327,127,0.0,293,2,1,0,success,ci_cd,production,1484,chore: update logging
486,20241124,10,32,2024-11-24 17:23:00,808,0.05,171,True,False,104,27,0.0,90,6,3,0,rolled_back,manual,production,1485,chore: dashboard query optimization
487,20250311,10,30,2025-03-11 09:10:00,263,0.17,,False,False,78,275,0.6709,1280,10,1,3,success,ci_cd,production,1486,chore: ai prompt library
488,20240327,10,2,2024-03-27 18:28:00,1422,0.05,,False,False,1032,391,0.0,749,0,1,0,success,scheduled,production,1487,test: ai prompt library
489,20241203,5,27,2024-12-03 10:23:00,1050,0.05,,False,False,267,20,0.1166,369,4,1,0,success,ci_cd,production,1488,chore: update logging
490,20251123,4,27,2025-11-23 13:49:00,41,0.17,,False,False,287,108,0.398,587,8,1,2,success,ci_cd,canary,1489,refactor: migration to new schema
491,20250720,5,35,2025-07-20 18:16:00,69,0.17,,False,True,505,261,0.6875,499,9,2,2,success,ci_cd,production,1490,docs: migration to new schema
492,20250210,8,37,2025-02-10 19:22:00,666,0.05,,False,False,34,47,0.0,370,4,2,0,success,ci_cd,canary,1491,docs: ai prompt library
493,20240422,9,22,2024-04-22 09:48:00,621,0.05,,False,False,786,129,0.0155,191,1,1,0,success,manual,staging,1492,docs: ai prompt library
494,20250303,9,8,2025-03-03 15:10:00,240,0.05,,False,False,668,78,0.0136,229,3,1,0,success,ci_cd,production,1493,refactor: retry logic in payments
495,20251224,6,6,2025-12-24 13:30:00,289,0.17,,False,False,697,22,0.7082,356,7,1,2,success,ci_cd,production,1494,refactor: migration to new schema
496,20250406,9,18,2025-04-06 10:14:00,576,0.05,,False,False,90,60,0.1591,840,3,2,0,success,ci_cd,production,1495,fix: update logging
497,20251015,3,18,2025-10-15 16:36:00,107,0.17,,False,False,143,74,0.8067,674,8,1,2,success,ci_cd,production,1496,fix: auth token refresh
498,20250125,4,34,2025-01-25 16:59:00,1432,0.05,,False,False,740,30,0.0,106,3,1,0,success,ci_cd,production,1497,refactor: retry logic in payments
499,20251114,5,4,2025-11-14 12:08:00,682,0.17,,False,False,113,82,0.5259,383,5,1,3,success,hotfix,production,1498,chore: migration to new schema
500,20240412,1,38,2024-04-12 10:39:00,832,0.05,,False,False,508,68,0.1619,80,1,2,0,success,ci_cd,production,1499,docs: add new webhook
501,20250910,1,29,2025-09-10 20:23:00,156,0.17,,False,False,84,12,0.6135,944,8,1,2,success,ci_cd,staging,1500,perf: performance improvements
502,20240507,4,16,2024-05-07 19:54:00,324,0.05,24,True,False,24,27,0.1424,237,1,1,0,rolled_back,manual,production,1501,fix: migration to new schema
503,20250416,3,18,2025-04-16 15:00:00,165,0.17,,False,False,52,60,0.8848,339,9,1,2,success,ci_cd,production,1502,perf: bug in checkout
504,20240313,10,18,2024-03-13 12:59:00,984,0.05,,False,False,164,13,0.0,215,2,3,0,success,ci_cd,production,1503,perf: ai prompt library
505,20251105,3,36,2025-11-05 08:13:00,231,0.17,149,True,False,447,67,0.6722,617,7,1,2,rolled_back,hotfix,production,1504,refactor: user service refactor
506,20241215,6,14,2024-12-15 14:05:00,677,0.05,,False,True,596,46,0.1587,157,2,2,0,success,ci_cd,production,1505,docs: user service refactor
507,20250817,3,35,2025-08-17 13:12:00,193,0.17,,False,False,95,15,0.5888,326,8,2,3,success,ci_cd,staging,1506,docs: bug in checkout
508,20240126,1,1,2024-01-26 18:14:00,795,0.1,,False,False,370,155,0.0767,285,2,3,0,success,ci_cd,production,1507,feat: bug in checkout
509,20250201,4,39,2025-02-01 11:27:00,487,0.05,,False,True,315,112,0.0915,326,3,2,0,success,ci_cd,production,1508,refactor: deps update
510,20250228,10,29,2025-02-28 16:39:00,1512,0.05,,False,False,1377,122,0.0891,156,4,3,0,success,ci_cd,production,1509,perf: add new webhook
511,20240822,7,18,2024-08-22 16:58:00,1713,0.05,,False,False,75,42,0.0544,185,4,1,0,success,hotfix,production,1510,chore: performance improvements
512,20250906,1,16,2025-09-06 17:24:00,308,0.17,,False,False,195,24,0.8866,1049,5,1,2,success,ci_cd,production,1511,chore: retry logic in payments
513,20251129,2,22,2025-11-29 15:56:00,165,0.17,,False,True,193,191,0.6999,687,9,2,2,success,manual,production,1512,refactor: user service refactor
514,20240630,10,19,2024-06-30 09:36:00,525,0.05,,False,False,304,12,0.1516,165,1,2,0,success,scheduled,staging,1513,fix: new payment flow
515,20240402,2,23,2024-04-02 03:31:00,432,0.05,,False,False,389,156,0.095,246,2,1,0,success,ci_cd,production,1514,docs: ai prompt library
516,20251217,10,16,2025-12-17 11:17:00,207,0.17,,False,False,159,129,0.8251,601,9,1,2,success,ci_cd,production,1515,perf: deps update
517,20250821,4,3,2025-08-21 13:17:00,236,0.17,,False,False,154,102,0.2711,361,4,3,0,success,ci_cd,production,1516,test: auth token refresh
518,20250325,10,21,2025-03-25 08:42:00,141,0.17,,False,False,1319,40,0.936,983,8,1,1,success,scheduled,canary,1517,docs: add new webhook
519,20240311,2,29,2024-03-11 18:24:00,445,0.05,,False,False,506,330,0.0018,333,1,1,0,success,scheduled,canary,1518,docs: ai prompt library
520,20250209,3,19,2025-02-09 16:19:00,902,0.05,,False,False,221,16,0.0236,319,4,1,0,success,ci_cd,production,1519,docs: auth token refresh
521,20240423,2,12,2024-04-23 13:20:00,306,0.05,,False,False,703,327,0.0,199,3,1,0,success,ci_cd,production,1520,perf: add new webhook
522,20251212,8,13,2025-12-12 06:06:00,138,0.17,,False,False,239,121,0.9218,852,6,2,4,success,manual,production,1521,chore: add new webhook
523,20240307,9,28,2024-03-07 17:32:00,639,0.05,,False,False,75,150,0.0662,325,4,1,0,success,ci_cd,staging,1522,chore: ai prompt library
524,20240817,8,17,2024-08-17 13:47:00,576,0.05,,False,False,96,317,0.1768,209,3,1,0,success,scheduled,production,1523,fix: new payment flow
525,20240920,4,16,2024-09-20 16:47:00,238,0.05,,False,False,368,90,0.0566,166,3,1,0,success,manual,production,1524,docs: auth token refresh
526,20240714,4,34,2024-07-14 09:10:00,533,0.05,,False,False,3,13,0.0,205,3,1,0,success,ci_cd,staging,1525,test: feature flag rollout
527,20240913,6,34,2024-09-13 07:04:00,593,0.05,,False,False,34,11,0.0883,174,0,2,0,success,manual,production,1526,feat: error handling
528,20240619,2,33,2024-06-19 06:10:00,1287,0.05,,False,False,2041,78,0.0452,169,3,1,0,success,ci_cd,production,1527,feat: ai prompt library
529,20250128,1,37,2025-01-28 16:28:00,150,0.05,97,True,False,287,126,0.0839,132,2,2,0,rolled_back,ci_cd,canary,1528,perf: update logging
530,20240331,3,32,2024-03-31 15:53:00,981,0.05,,False,False,110,251,0.0245,291,4,2,0,success,manual,production,1529,refactor: dashboard query optimization
531,20240805,5,18,2024-08-05 12:11:00,683,0.05,,False,False,1116,90,0.0908,91,4,1,0,success,ci_cd,canary,1530,feat: dashboard query optimization
532,20250115,3,40,2025-01-15 10:15:00,890,0.05,,False,False,238,4,0.1692,140,1,1,0,success,ci_cd,production,1531,test: deps update
533,20240915,3,13,2024-09-15 17:35:00,864,0.05,,False,False,73,122,0.0032,266,3,1,0,success,scheduled,production,1532,perf: bug in checkout
534,20250613,7,13,2025-06-13 09:11:00,318,0.17,,False,False,1147,54,0.6543,331,10,1,3,success,ci_cd,canary,1533,refactor: latency fix in gateway
535,20240419,1,11,2024-04-19 16:50:00,1137,0.05,,False,False,12,317,0.0412,264,3,1,0,success,scheduled,production,1534,perf: latency fix in gateway
536,20251004,8,31,2025-10-04 10:35:00,401,0.17,,False,False,479,19,0.8388,334,9,1,3,success,ci_cd,production,1535,refactor: performance improvements
