deploy_id,time_id,repository_id,engineer_id,timestamp_deploy,lead_time_minutes,change_fail_rate,recovery_time_minutes,is_rollback,is_hotfix,lines_added,lines_removed,ai_generated_pct,pr_review_time_minutes,num_comments_review,num_approvals,num_revisions_requested,deploy_status,deploy_trigger,environment,pr_number,pr_title
349,20250408,9,6,2025-04-08 19:18:00,846,0.055,,False,True,204,59,0.0936,71,6,2,0,success,ci_cd,canary,1348,perf: user service refactor
350,20250607,8,3,2025-06-07 09:17:00,364,0.065,,False,False,155,99,0.6,715,5,1,2,success,ci_cd,production,1349,perf: deps update
351,20250701,7,16,2025-07-01 10:38:00,641,0.065,49,True,False,29,112,0.5508,268,5,1,2,rolled_back,scheduled,canary,1350,refactor: dashboard query optimization
352,20240415,10,17,2024-04-15 12:48:00,755,0.055,40,True,False,1707,76,0.1262,148,4,1,0,rolled_back,ci_cd,production,1351,feat: feature flag rollout
353,20250119,9,40,2025-01-19 11:04:00,488,0.055,,False,False,352,20,0.0156,139,0,1,0,success,ci_cd,production,1352,refactor: bug in checkout
354,20250610,7,14,2025-06-10 17:51:00,340,0.065,,False,False,253,362,0.9347,226,8,1,4,success,ci_cd,production,1353,refactor: new payment flow
355,20250212,5,9,2025-02-12 15:55:00,341,0.055,,False,False,198,42,0.0579,662,3,1,0,success,scheduled,production,1354,docs: performance improvements
356,20240816,4,16,2024-08-16 09:48:00,454,0.055,,False,False,28,61,0.0957,227,3,1,0,success,ci_cd,production,1355,docs: feature flag rollout
357,20250926,6,7,2025-09-26 11:06:00,540,0.065,,False,False,35,426,0.5983,697,4,3,1,success,ci_cd,production,1356,docs: deps update
358,20240625,6,14,2024-06-25 10:20:00,2184,0.055,,False,False,765,7,0.0447,202,2,1,0,success,ci_cd,production,1357,perf: latency fix in gateway
359,20250224,10,16,2025-02-24 08:42:00,413,0.055,,False,False,155,116,0.0939,210,0,2,0,success,ci_cd,canary,1358,feat: add new webhook
360,20250111,5,31,2025-01-11 20:17:00,508,0.055,,False,False,95,1357,0.0,147,3,2,0,success,ci_cd,production,1359,chore: latency fix in gateway
361,20250215,3,11,2025-02-15 13:54:00,469,0.055,,False,False,73,12,0.1968,197,2,1,0,success,ci_cd,canary,1360,feat: ai prompt library
362,20251208,7,31,2025-12-08 14:44:00,1529,0.065,,False,False,170,439,0.7716,975,3,1,1,success,ci_cd,production,1361,docs: retry logic in payments
363,20240503,2,37,2024-05-03 15:52:00,1231,0.055,,False,False,38,33,0.0,230,0,1,0,success,ci_cd,production,1362,docs: add new webhook
364,20250518,10,35,2025-05-18 16:27:00,562,0.065,,False,False,26,10,0.6838,572,6,1,1,success,ci_cd,production,1363,refactor: migration to new schema
365,20251117,4,25,2025-11-17 17:21:00,287,0.065,,False,False,90,49,0.6806,314,7,3,1,success,ci_cd,production,1364,refactor: dashboard query optimization
366,20241023,1,14,2024-10-23 16:36:00,1805,0.055,,False,False,647,13,0.0,96,5,2,0,success,ci_cd,production,1365,perf: dashboard query optimization
367,20241220,10,31,2024-12-20 19:53:00,504,0.105,,False,False,28,668,0.0,256,3,2,0,success,ci_cd,staging,1366,refactor: error handling
368,20250410,8,25,2025-04-10 06:47:00,426,0.065,,False,False,9,5,0.2329,205,5,1,0,success,scheduled,production,1367,perf: retry logic in payments
369,20240219,8,34,2024-02-19 13:17:00,1041,0.055,,False,False,288,40,0.0,109,2,1,0,success,manual,production,1368,refactor: bug in checkout
370,20240707,1,28,2024-07-07 10:50:00,475,0.055,,False,False,40,71,0.0712,113,2,2,0,success,ci_cd,production,1369,feat: update logging
371,20240605,2,16,2024-06-05 16:12:00,1249,0.055,,False,False,49,98,0.0069,120,3,2,0,success,ci_cd,canary,1370,test: add new webhook
372,20250801,1,17,2025-08-01 08:00:00,516,0.065,52,True,False,199,13,0.4923,252,3,2,3,rolled_back,ci_cd,production,1371,perf: error handling
373,20241228,8,9,2024-12-28 12:55:00,2374,0.055,,False,True,92,21,0.0008,94,0,3,0,success,ci_cd,production,1372,fix: error handling
374,20250127,9,24,2025-01-27 03:27:00,1026,0.055,69,False,False,135,96,0.0,311,5,1,0,failure,ci_cd,production,1373,docs: add new webhook
375,20240103,9,26,2024-01-03 14:36:00,381,0.055,,False,False,45,67,0.0979,268,2,1,0,success,ci_cd,production,1374,fix: latency fix in gateway
376,20250523,3,29,2025-05-23 18:43:00,854,0.115,49,True,False,1396,45,0.8079,349,6,2,2,rolled_back,ci_cd,production,1375,docs: feature flag rollout
377,20240614,2,15,2024-06-14 13:08:00,337,0.055,,False,False,362,23,0.1383,232,1,1,0,success,ci_cd,staging,1376,docs: performance improvements
378,20250702,8,38,2025-07-02 14:22:00,523,0.065,,False,False,61,16,0.5528,439,6,1,0,success,ci_cd,production,1377,chore: bug in checkout
379,20250327,4,4,2025-03-27 17:39:00,623,0.065,,False,False,166,73,0.7244,289,7,2,2,success,ci_cd,production,1378,chore: bug in checkout
380,20240709,3,7,2024-07-09 23:36:00,506,0.055,,False,False,11,50,0.0744,76,1,1,0,success,hotfix,production,1379,refactor: deps update
381,20250725,4,21,2025-07-25 12:03:00,546,0.065,42,True,False,14,53,0.8376,529,7,1,0,rolled_back,ci_cd,production,1380,fix: auth token refresh
382,20241217,2,38,2024-12-17 13:23:00,612,0.055,,False,False,88,96,0.0371,107,1,1,0,success,manual,production,1381,perf: retry logic in payments
383,20250914,5,10,2025-09-14 08:07:00,815,0.065,,False,False,205,10,0.4935,439,7,2,1,success,ci_cd,production,1382,refactor: latency fix in gateway
384,20241003,4,21,2024-10-03 09:47:00,486,0.055,,False,False,774,24,0.0364,307,3,2,0,success,ci_cd,staging,1383,fix: deps update
385,20250615,4,2,2025-06-15 14:36:00,1324,0.065,,False,False,157,99,0.643,465,6,1,1,success,ci_cd,staging,1384,docs: add new webhook
386,20250425,7,25,2025-04-25 18:11:00,351,0.115,,False,False,60,44,0.9038,353,6,2,3,success,ci_cd,production,1385,refactor: feature flag rollout
387,20240804,4,40,2024-08-04 10:03:00,1175,0.055,,False,False,106,100,0.108,118,4,3,0,success,ci_cd,production,1386,refactor: add new webhook
388,20250320,2,35,2025-03-20 19:56:00,436,0.065,,False,False,13,37,0.538,246,8,2,1,success,ci_cd,production,1387,docs: bug in checkout
389,20240410,5,40,2024-04-10 16:36:00,1573,0.055,,False,False,367,112,0.0,290,3,1,0,success,scheduled,production,1388,fix: error handling
390,20240427,2,17,2024-04-27 07:21:00,1134,0.055,,False,False,165,63,0.0,117,5,2,0,success,ci_cd,production,1389,feat: dashboard query optimization
391,20241103,9,39,2024-11-03 13:39:00,443,0.055,,False,False,408,211,0.0,105,3,2,0,success,ci_cd,production,1390,chore: migration to new schema
392,20250408,1,24,2025-04-08 17:19:00,410,0.065,,False,False,227,130,0.4408,592,5,1,1,success,ci_cd,production,1391,fix: auth token refresh
393,20251016,10,5,2025-10-16 13:45:00,572,0.065,,False,False,178,108,0.6543,541,4,1,2,success,ci_cd,production,1392,test: retry logic in payments
394,20240222,9,15,2024-02-22 15:05:00,675,0.055,,False,False,66,210,0.04,126,2,1,0,success,ci_cd,canary,1393,fix: migration to new schema
395,20250726,4,23,2025-07-26 16:38:00,446,0.065,,False,False,325,56,0.554,192,5,1,0,success,hotfix,staging,1394,feat: bug in checkout
396,20241205,4,33,2024-12-05 09:38:00,1123,0.055,,False,False,928,25,0.0,324,4,1,0,success,ci_cd,staging,1395,refactor: retry logic in payments
397,20250720,8,30,2025-07-20 17:40:00,638,0.065,,False,False,229,7,0.6284,1039,1,2,2,success,scheduled,production,1396,docs: deps update
398,20250331,1,29,2025-03-31 00:17:00,332,0.065,,False,False,6,58,0.5791,334,6,1,2,success,scheduled,production,1397,refactor: retry logic in payments
399,20250729,7,37,2025-07-29 14:58:00,1464,0.065,,False,False,115,31,0.6831,544,4,2,0,success,scheduled,production,1398,perf: migration to new schema
400,20240202,10,18,2024-02-02 11:31:00,706,0.055,,False,False,48,49,0.0,276,2,2,0,success,ci_cd,production,1399,refactor: new payment flow
401,20250304,5,8,2025-03-04 09:49:00,402,0.065,,False,False,966,156,0.597,496,4,2,0,success,ci_cd,production,1400,feat: bug in checkout
402,20240813,4,23,2024-08-13 08:07:00,682,0.055,,False,False,133,96,0.0352,166,2,2,0,success,manual,staging,1401,chore: retry logic in payments
403,20240317,7,8,2024-03-17 11:25:00,747,0.055,,False,False,373,157,0.0965,262,3,1,0,success,ci_cd,production,1402,chore: new payment flow
404,20250324,5,19,2025-03-24 03:23:00,1471,0.065,,False,False,153,20,0.5259,426,5,2,0,success,manual,production,1403,feat: retry logic in payments
405,20250206,8,10,2025-02-06 20:26:00,831,0.055,,False,False,24,117,0.0,113,3,1,0,success,ci_cd,production,1404,fix: user service refactor
406,20250721,4,34,2025-07-21 03:57:00,705,0.065,,False,False,69,13,0.5757,229,4,3,2,success,ci_cd,production,1405,test: ai prompt library
407,20250521,5,22,2025-05-21 09:33:00,1150,0.065,,False,False,36,32,0.8029,186,9,1,1,success,ci_cd,staging,1406,chore: error handling
408,20250530,7,6,2025-05-30 18:36:00,858,0.115,,False,False,98,603,0.3774,819,4,1,2,success,ci_cd,production,1407,perf: deps update
409,20250716,2,39,2025-07-16 15:40:00,359,0.065,,False,True,112,17,0.4931,470,4,1,2,success,manual,production,1408,test: update logging
410,20250701,9,13,2025-07-01 14:02:00,529,0.055,,False,False,99,30,0.0611,474,0,1,0,success,ci_cd,production,1409,test: user service refactor
411,20240729,1,27,2024-07-29 17:11:00,640,0.055,,False,False,49,113,0.0029,329,3,2,0,success,manual,production,1410,refactor: migration to new schema
412,20240617,4,21,2024-06-17 23:02:00,624,0.055,,False,False,11,81,0.0222,273,3,2,0,success,ci_cd,production,1411,refactor: new payment flow
413,20240825,7,7,2024-08-25 12:02:00,466,0.055,,False,False,160,76,0.0458,150,3,1,0,success,hotfix,production,1412,fix: add new webhook
414,20240929,5,15,2024-09-29 12:53:00,2398,0.055,,False,False,169,11,0.0907,112,2,1,0,success,manual,production,1413,fix: deps update
415,20240330,9,22,2024-03-30 13:30:00,883,0.055,,False,False,288,350,0.1149,201,3,2,0,success,scheduled,production,1414,perf: user service refactor
416,20250425,8,21,2025-04-25 15:16:00,249,0.065,,False,False,59,27,0.3693,377,3,1,2,success,ci_cd,production,1415,refactor: bug in checkout
417,20250121,7,4,2025-01-21 20:03:00,233,0.055,36,True,False,116,36,0.05,342,1,1,0,rolled_back,ci_cd,production,1416,docs: ai prompt library
418,20250609,2,28,2025-06-09 19:11:00,618,0.065,,False,False,19,39,0.3833,422,4,2,2,success,ci_cd,production,1417,refactor: migration to new schema
419,20241012,1,15,2024-10-12 15:41:00,1049,0.055,,False,False,35,100,0.0501,592,1,1,0,success,scheduled,staging,1418,chore: add new webhook
420,20250505,10,7,2025-05-05 06:14:00,267,0.065,,False,False,678,42,0.6487,161,2,3,0,success,scheduled,production,1419,docs: ai prompt library
421,20240723,3,5,2024-07-23 16:32:00,492,0.055,,False,True,339,19,0.0,285,1,1,0,success,scheduled,staging,1420,chore: user service refactor
422,20250717,3,18,2025-07-17 18:21:00,906,0.065,,False,False,391,39,0.5809,180,3,2,1,success,hotfix,production,1421,test: dashboard query optimization
423,20240707,1,20,2024-07-07 14:32:00,1195,0.055,,False,False,98,47,0.0,505,1,1,0,success,ci_cd,production,1422,docs: migration to new schema
424,20250909,6,36,2025-09-09 14:22:00,625,0.065,,False,False,224,33,0.3418,571,7,1,1,success,ci_cd,production,1423,fix: dashboard query optimization
425,20241214,4,21,2024-12-14 18:21:00,406,0.055,,False,True,116,133,0.0922,293,4,1,0,success,ci_cd,production,1424,chore: bug in checkout
426,20250205,1,20,2025-02-05 13:30:00,369,0.055,,False,False,255,222,0.021,134,3,2,0,success,ci_cd,production,1425,perf: performance improvements
427,20250721,8,33,2025-07-21 12:59:00,511,0.065,27,True,False,45,34,0.5221,502,7,1,2,rolled_back,ci_cd,production,1426,refactor: auth token refresh
428,20251104,1,8,2025-11-04 11:57:00,553,0.065,,False,False,1285,116,0.6548,503,8,2,2,success,ci_cd,production,1427,chore: latency fix in gateway
429,20250707,10,10,2025-07-07 06:29:00,241,0.065,,False,False,96,2,0.6798,397,4,1,1,success,hotfix,staging,1428,feat: deps update
430,20250509,5,11,2025-05-09 06:18:00,394,0.065,,False,False,242,247,0.5279,152,8,1,1,success,ci_cd,production,1429,docs: ai prompt library
431,20240209,7,15,2024-02-09 12:40:00,934,0.055,,False,False,479,301,0.0836,304,3,2,0,success,manual,production,1430,fix: bug in checkout
432,20250512,1,38,2025-05-12 15:45:00,632,0.065,,False,True,139,95,0.5801,1016,6,2,1,success,ci_cd,staging,1431,test: auth token refresh
433,20251104,5,34,2025-11-04 16:06:00,987,0.065,,False,True,161,82,0.7462,868,0,1,2,success,ci_cd,production,1432,fix: migration to new schema
434,20241229,3,11,2024-12-29 14:31:00,734,0.055,,False,False,80,10,0.0544,591,2,1,0,success,ci_cd,canary,1433,chore: performance improvements
435,20240806,7,25,2024-08-06 23:24:00,722,0.055,,False,False,78,25,0.1726,268,3,2,0,success,ci_cd,production,1434,test: bug in checkout
436,20251017,1,17,2025-10-17 11:14:00,713,0.065,,False,False,250,293,1.0,546,3,1,0,success,ci_cd,canary,1435,test: dashboard query optimization
437,20240219,9,25,2024-02-19 12:34:00,508,0.055,,False,False,169,25,0.0102,219,5,1,0,success,manual,production,1436,feat: add new webhook
438,20240522,1,35,2024-05-22 17:12:00,298,0.055,,False,False,405,72,0.0,275,3,2,0,success,ci_cd,production,1437,refactor: ai prompt library
439,20240118,4,12,2024-01-18 19:17:00,532,0.055,,False,False,336,59,0.0772,259,0,1,0,success,ci_cd,production,1438,chore: dashboard query optimization
440,20240814,9,26,2024-08-14 08:24:00,509,0.055,,False,False,199,367,0.0,213,5,1,0,success,ci_cd,staging,1439,chore: retry logic in payments
441,20250412,9,15,2025-04-12 10:18:00,576,0.055,,False,False,71,91,0.098,186,3,1,0,success,ci_cd,production,1440,perf: new payment flow
442,20240629,4,3,2024-06-29 09:37:00,753,0.055,,False,True,312,101,0.1142,138,2,1,0,success,ci_cd,canary,1441,test: add new webhook
443,20251022,10,33,2025-10-22 18:29:00,1351,0.065,,False,False,265,147,0.769,239,4,1,1,success,manual,staging,1442,refactor: auth token refresh
444,20250511,4,38,2025-05-11 16:34:00,555,0.065,,False,False,239,728,0.6215,366,4,1,1,success,ci_cd,staging,1443,fix: add new webhook
445,20250705,4,16,2025-07-05 23:56:00,903,0.065,,False,False,752,10,0.7639,786,2,3,1,success,hotfix,production,1444,docs: performance improvements
446,20240518,1,27,2024-05-18 17:36:00,388,0.055,,False,False,234,13,0.0217,263,2,1,0,success,ci_cd,canary,1445,chore: ai prompt library
447,20241119,8,18,2024-11-19 14:29:00,440,0.055,111,True,False,600,96,0.2389,317,5,2,0,rolled_back,ci_cd,production,1446,refactor: auth token refresh
448,20250823,3,1,2025-08-23 11:17:00,122,0.065,,False,False,90,5,0.561,307,5,1,2,success,hotfix,canary,1447,perf: retry logic in payments
449,20250326,10,9,2025-03-26 11:46:00,1874,0.065,,False,False,151,146,0.7974,242,4,3,3,success,manual,production,1448,fix: latency fix in gateway
450,20250302,4,37,2025-03-02 12:51:00,1441,0.065,,False,False,62,25,0.8897,368,4,1,2,success,ci_cd,production,1449,docs: user service refactor
451,20240829,3,2,2024-08-29 19:18:00,906,0.055,,False,False,106,201,0.1675,580,0,2,0,success,ci_cd,staging,1450,refactor: retry logic in payments
452,20251231,3,10,2025-12-31 16:46:00,812,0.065,,False,False,325,49,0.6015,473,5,2,1,success,ci_cd,production,1451,docs: user service refactor
453,20240613,4,3,2024-06-13 19:55:00,457,0.055,,False,True,46,15,0.0717,125,4,2,0,success,ci_cd,production,1452,feat: add new webhook
454,20250317,4,12,2025-03-17 18:31:00,552,0.065,,False,False,158,30,0.7695,174,6,2,3,success,hotfix,canary,1453,perf: new payment flow
455,20251214,9,5,2025-12-14 15:13:00,984,0.055,,False,False,263,263,0.0124,155,3,2,0,success,ci_cd,production,1454,docs: migration to new schema
456,20250225,10,35,2025-02-25 16:27:00,533,0.055,,False,False,110,369,0.0,156,0,2,0,success,ci_cd,production,1455,feat: error handling
457,20240708,8,8,2024-07-08 10:39:00,546,0.055,,False,False,63,692,0.0,237,1,1,0,success,scheduled,production,1456,test: migration to new schema
458,20250116,9,15,2025-01-16 11:10:00,317,0.055,,False,False,194,32,0.0449,273,2,2,0,success,ci_cd,production,1457,refactor: performance improvements
459,20251222,6,40,2025-12-22 07:56:00,461,0.065,,False,False,100,62,0.6197,346,7,3,1,success,scheduled,production,1458,refactor: auth token refresh
460,20240407,5,37,2024-04-07 09:45:00,224,0.055,,False,False,117,52,0.1698,127,4,1,0,success,manual,production,1459,refactor: auth token refresh
461,20250609,7,6,2025-06-09 14:54:00,694,0.065,,False,False,23,84,0.854,467,4,1,1,success,ci_cd,production,1460,test: auth token refresh
462,20250904,3,37,2025-09-04 15:58:00,208,0.065,,False,True,199,83,0.5011,1242,3,1,2,success,scheduled,production,1461,refactor: retry logic in payments
463,20240215,7,6,2024-02-15 07:02:00,1149,0.055,,False,False,103,31,0.0314,359,3,1,0,success,ci_cd,production,1462,feat: performance improvements
464,20241028,6,26,2024-10-28 10:25:00,365,0.055,,False,False,310,42,0.1634,270,2,1,0,success,ci_cd,production,1463,perf: performance improvements
465,20251113,2,18,2025-11-13 10:47:00,708,0.065,,False,False,98,28,0.6239,657,3,1,1,success,ci_cd,production,1464,perf: deps update
466,20251217,5,38,2025-12-17 15:54:00,900,0.065,,False,False,88,34,0.46,127,2,2,1,success,ci_cd,production,1465,perf: update logging
467,20251119,1,26,2025-11-19 19:21:00,634,0.065,,False,False,51,9,0.7719,495,3,2,1,success,ci_cd,production,1466,docs: feature flag rollout
468,20250104,6,24,2025-01-04 13:47:00,846,0.055,,False,False,610,15,0.047,285,2,2,0,success,ci_cd,production,1467,chore: deps update
469,20241002,6,35,2024-10-02 04:51:00,227,0.055,,False,False,295,74,0.0668,156,2,2,0,success,ci_cd,staging,1468,fix: update logging
470,20240420,5,32,2024-04-20 07:16:00,249,0.055,,False,False,197,17,0.0002,172,2,1,0,success,manual,production,1469,docs: dashboard query optimization
471,20240420,6,18,2024-04-20 13:55:00,519,0.055,,False,True,40,20,0.0,281,5,2,0,success,manual,staging,1470,docs: bug in checkout
472,20250903,10,21,2025-09-03 14:18:00,640,0.065,,False,False,106,91,0.615,742,5,1,3,success,ci_cd,production,1471,feat: update logging
473,20250321,5,16,2025-03-21 20:26:00,391,0.115,,False,False,154,47,0.5279,306,6,1,0,success,ci_cd,staging,1472,test: bug in checkout
474,20251205,5,1,2025-12-05 17:29:00,359,0.115,,False,False,320,151,0.6621,1509,5,1,1,success,ci_cd,production,1473,perf: update logging
475,20250718,1,20,2025-07-18 19:15:00,184,0.115,,False,False,118,85,0.5312,162,4,1,2,success,ci_cd,production,1474,refactor: add new webhook
476,20250129,4,28,2025-01-29 11:07:00,353,0.055,50,True,False,51,49,0.1169,322,6,2,0,rolled_back,ci_cd,staging,1475,chore: latency fix in gateway
477,20240102,8,35,2024-01-02 13:04:00,469,0.055,,False,True,145,39,0.0686,107,0,1,0,success,ci_cd,staging,1476,fix: bug in checkout
478,20240305,2,1,2024-03-05 01:27:00,192,0.055,,False,False,392,28,0.0,530,2,1,0,success,ci_cd,production,1477,test: update logging
479,20250829,8,8,2025-08-29 19:42:00,1428,0.115,,False,False,203,8,0.8803,1149,7,1,2,success,ci_cd,production,1478,feat: user service refactor
480,20240508,4,6,2024-05-08 14:40:00,682,0.055,39,True,False,1172,87,0.0,64,2,2,0,rolled_back,scheduled,production,1479,fix: user service refactor
481,20250905,7,30,2025-09-05 08:17:00,478,0.065,,False,False,173,77,0.4775,535,6,2,1,success,scheduled,canary,1480,fix: dashboard query optimization
482,20240120,5,40,2024-01-20 12:33:00,2418,0.055,,False,False,406,22,0.1348,105,4,2,0,success,hotfix,production,1481,chore: dashboard query optimization
483,20250404,4,35,2025-04-04 17:47:00,1020,0.115,,False,False,196,31,0.383,536,3,1,2,success,ci_cd,staging,1482,fix: dashboard query optimization
484,20240401,3,14,2024-04-01 17:36:00,206,0.055,,False,False,109,495,0.0,187,0,2,0,success,ci_cd,production,1483,perf: performance improvements
485,20241207,10,17,2024-12-07 17:01:00,1711,0.055,,False,False,334,30,0.0,239,2,3,0,success,ci_cd,production,1484,feat: deps update
486,20250617,9,40,2025-06-17 12:35:00,688,0.055,,False,False,170,26,0.0341,152,2,3,0,success,ci_cd,production,1485,docs: user service refactor
487,20251209,6,1,2025-12-09 16:06:00,1095,0.065,,False,False,589,45,0.1939,330,0,2,0,success,hotfix,production,1486,chore: new payment flow
488,20251112,2,20,2025-11-12 14:29:00,112,0.065,,False,False,27,281,0.6751,198,4,2,1,success,hotfix,production,1487,refactor: auth token refresh
489,20250125,9,10,2025-01-25 08:23:00,467,0.055,,False,False,50,79,0.0952,169,3,1,0,success,ci_cd,production,1488,refactor: user service refactor
490,20250419,2,21,2025-04-19 10:13:00,477,0.065,,False,True,52,637,0.6194,339,1,1,1,success,ci_cd,production,1489,perf: migration to new schema
491,20240918,7,15,2024-09-18 08:55:00,226,0.055,,False,False,100,10,0.018,387,4,3,0,success,manual,production,1490,test: dashboard query optimization
492,20241115,8,7,2024-11-15 15:22:00,668,0.055,,False,False,839,120,0.0,208,2,2,0,success,ci_cd,staging,1491,docs: auth token refresh
493,20240511,7,37,2024-05-11 18:10:00,267,0.055,,False,False,246,7,0.0303,316,6,1,0,success,ci_cd,staging,1492,feat: user service refactor
494,20250505,8,3,2025-05-05 15:34:00,1113,0.065,,False,False,14,65,0.75,425,7,1,1,success,ci_cd,production,1493,docs: add new webhook
495,20250325,9,8,2025-03-25 17:42:00,813,0.055,,False,False,524,37,0.137,178,4,3,0,success,ci_cd,production,1494,refactor: ai prompt library
496,20240123,7,5,2024-01-23 13:41:00,271,0.055,,False,False,117,127,0.108,168,2,1,0,success,scheduled,production,1495,test: new payment flow
497,20251025,3,31,2025-10-25 07:50:00,485,0.065,,False,False,374,204,0.708,395,5,1,2,success,ci_cd,staging,1496,feat: dashboard query optimization
498,20250128,9,25,2025-01-28 06:40:00,1484,0.055,,False,False,119,114,0.0498,67,5,2,0,success,ci_cd,production,1497,feat: error handling
499,20250215,9,19,2025-02-15 09:29:00,246,0.055,,False,False,365,96,0.0771,308,5,2,0,success,manual,production,1498,feat: latency fix in gateway
500,20240711,8,40,2024-07-11 16:37:00,395,0.055,,False,False,41,426,0.0302,120,4,1,0,success,ci_cd,production,1499,docs: bug in checkout
501,20251204,9,24,2025-12-04 07:30:00,685,0.055,,False,False,170,174,0.0902,292,3,3,0,success,ci_cd,production,1500,docs: performance improvements
502,20240104,8,15,2024-01-04 11:13:00,957,0.055,,False,False,119,31,0.018,586,1,1,0,success,ci_cd,production,1501,perf: update logging
503,20250611,10,29,2025-06-11 16:03:00,1693,0.065,,False,False,766,65,0.9016,680,3,1,2,success,ci_cd,production,1502,docs: performance improvements
504,20251206,3,14,2025-12-06 12:15:00,1326,0.065,,False,False,93,87,0.6797,174,4,1,2,success,ci_cd,production,1503,chore: update logging
505,20240923,10,20,2024-09-23 14:23:00,1157,0.055,,False,False,8,9,0.0325,79,2,1,0,success,ci_cd,production,1504,perf: bug in checkout
506,20250827,6,5,2025-08-27 12:59:00,863,0.065,,False,False,213,35,0.6318,669,9,2,2,success,ci_cd,production,1505,chore: user service refactor
507,20250311,6,10,2025-03-11 09:49:00,1969,0.065,,False,False,55,112,0.5519,137,1,1,2,success,ci_cd,staging,1506,chore: performance improvements
508,20241201,10,38,2024-12-01 08:43:00,1029,0.055,,False,False,186,129,0.0282,175,5,1,0,success,manual,production,1507,perf: feature flag rollout
509,20250802,4,25,2025-08-02 17:18:00,599,0.065,,False,False,1245,15,0.7592,707,3,1,1,success,ci_cd,canary,1508,docs: dashboard query optimization
510,20250630,10,11,2025-06-30 10:29:00,403,0.065,,False,True,160,114,0.9132,649,8,1,0,success,manual,production,1509,docs: dashboard query optimization
511,20240128,4,30,2024-01-28 21:55:00,1490,0.055,,False,True,147,43,0.0362,150,4,2,0,success,scheduled,production,1510,test: ai prompt library
512,20251220,6,40,2025-12-20 16:28:00,324,0.065,,False,False,1957,123,0.6891,631,9,1,2,success,ci_cd,canary,1511,fix: dashboard query optimization
513,20240403,3,17,2024-04-03 12:55:00,430,0.055,,False,False,10,281,0.1513,192,1,1,0,success,ci_cd,staging,1512,chore: latency fix in gateway
514,20250321,10,32,2025-03-21 10:42:00,911,0.065,,False,False,202,324,0.6724,329,3,2,1,success,hotfix,staging,1513,feat: deps update
515,20241116,5,7,2024-11-16 12:59:00,745,0.055,,False,False,243,66,0.0325,189,3,1,0,success,ci_cd,production,1514,test: migration to new schema
516,20240712,10,39,2024-07-12 18:36:00,1298,0.105,,False,False,140,665,0.0496,76,0,2,0,success,ci_cd,production,1515,chore: dashboard query optimization
517,20240926,6,14,2024-09-26 05:50:00,1034,0.055,,False,False,106,49,0.1361,295,2,1,0,success,ci_cd,production,1516,docs: retry logic in payments
518,20251205,3,30,2025-12-05 10:49:00,928,0.065,,False,False,353,111,0.4372,400,2,1,1,success,manual,production,1517,perf: migration to new schema
519,20240103,2,37,2024-01-03 13:51:00,1220,0.055,,False,False,68,26,0.1241,182,5,1,0,success,scheduled,production,1518,feat: error handling
520,20240201,7,7,2024-02-01 08:31:00,543,0.055,,False,False,240,12,0.0,124,4,1,0,success,ci_cd,canary,1519,feat: feature flag rollout
521,20240523,4,34,2024-05-23 17:28:00,228,0.055,,False,False,138,31,0.0,139,3,1,0,success,ci_cd,production,1520,fix: add new webhook
522,20241127,5,17,2024-11-27 11:45:00,775,0.055,,False,False,148,22,0.0,319,0,2,0,success,ci_cd,canary,1521,perf: feature flag rollout
523,20250206,5,35,2025-02-06 11:06:00,767,0.055,,False,False,360,638,0.0,100,2,2,0,success,manual,production,1522,fix: add new webhook
524,20250207,7,35,2025-02-07 14:00:00,596,0.055,,False,False,508,6,0.0882,107,1,2,0,success,ci_cd,production,1523,feat: latency fix in gateway
525,20240824,8,22,2024-08-24 09:48:00,2212,0.055,,False,False,33,25,0.1203,99,5,1,0,success,scheduled,production,1524,test: new payment flow
526,20240315,9,5,2024-03-15 18:30:00,503,0.105,168,False,False,336,66,0.0124,234,2,1,0,failure,ci_cd,production,1525,docs: update logging
527,20241015,3,12,2024-10-15 14:18:00,1075,0.055,,False,False,1047,312,0.2844,278,5,1,0,success,ci_cd,canary,1526,docs: add new webhook
528,20251017,9,37,2025-10-17 19:38:00,611,0.105,,False,False,36,95,0.0076,373,2,3,0,success,ci_cd,production,1527,docs: deps update
529,20240206,3,9,2024-02-06 14:40:00,328,0.055,,False,False,344,50,0.0,170,3,3,0,success,ci_cd,canary,1528,chore: deps update
530,20240426,9,21,2024-04-26 17:59:00,683,0.105,,False,False,154,25,0.0715,130,3,1,0,success,ci_cd,canary,1529,fix: update logging
531,20250116,3,9,2025-01-16 19:41:00,309,0.055,,False,False,243,271,0.016,103,2,1,0,success,ci_cd,production,1530,refactor: migration to new schema
532,20250616,3,27,2025-06-16 21:27:00,925,0.065,,False,False,173,178,0.4371,413,2,1,0,success,ci_cd,production,1531,perf: performance improvements
533,20250703,6,34,2025-07-03 17:48:00,1007,0.065,,False,False,80,42,0.5569,576,3,1,3,success,manual,production,1532,perf: performance improvements
534,20250702,6,18,2025-07-02 12:55:00,824,0.065,,False,False,154,144,0.7125,400,6,1,2,success,ci_cd,production,1533,feat: dashboard query optimization
535,20240805,9,17,2024-08-05 14:05:00,755,0.055,,False,False,484,10,0.0506,207,3,1,0,success,hotfix,staging,1534,feat: dashboard query optimization
